GoodsID,Name,Weight,Quantity,Category,Price
25489,Charger,134,6613,Cosmetics,119
25490,Blender,80,39499,Fashion,1896
25491,Speaker,198,11624,Books,1096
25492,Lamp,168,30724,Health,1153
25493,Smartwatch,441,33143,Health,780
25494,Coffee Maker,463,19101,Fashion,282
25495,Gaming Mouse,113,16891,Cosmetics,1117
25496,Earbuds,282,30739,Toys,750
25497,Kettle,294,28842,Food,385
25498,Speaker,163,693,Sports Equipment,556
25499,Headphones,346,28941,Fashion,464
25500,Smartwatch,364,3614,Electronics,728
25501,Gaming Mouse,346,25039,Electronics,526
25502,Monitor,412,24534,Cosmetics,179
25503,Blender,332,37872,Food,26
25504,Gaming Mouse,70,12591,Toys,1030
25505,Smartwatch,493,24269,Electronics,1552
25506,Monitor,78,9574,Stationery,416
25507,Mask,439,46233,Books,886
25508,Monitor,299,45540,Fashion,501
25509,Speaker,199,37298,Electronics,889
25510,Gaming Mouse,337,37543,Health,1492
25511,Gaming Mouse,134,21039,Toys,955
25512,Earbuds,234,12592,Vehicle,1925
25513,Bike,455,12927,Health,817
25514,Bike,312,49899,Electronics,978
25515,Blender,190,4874,Electronics,426
25516,Mask,219,43752,Vehicle,1172
25517,Watch,113,7973,Books,1500
25518,Water Filter,226,16891,Electronics,1825
25519,Air Purifier,252,30724,Health,1408
25520,Headphones,454,43532,Home Appliances,1007
25521,Lamp,203,25038,Books,979
25522,Earbuds,439,37298,Stationery,1910
25523,Charger,218,38913,Fashion,554
25524,Bike,299,8823,Cosmetics,1047
25525,Charger,386,24415,Health,1388
25526,Air Purifier,159,1507,Food,1574
25527,Air Purifier,316,12175,Cosmetics,725
25528,Watch,320,28499,Sports Equipment,1205
25529,Earbuds,474,46233,Fashion,801
25530,Shirt,444,46589,Stationery,1213
25531,Smartwatch,214,40784,Electronics,1865
25532,Bike,445,4008,Sports Equipment,310
25533,Earbuds,346,41429,Food,562
25534,Kettle,210,49929,Food,1428
25535,Watch,277,7485,Fashion,1453
25536,Kettle,326,17652,Vehicle,1613
25537,Headphones,323,10704,Vehicle,248
25538,Water Filter,82,25357,Home Appliances,1467
25539,Blender,423,4397,Electronics,1424
25540,Watch,477,37860,Cosmetics,1362
25541,Sneakers,146,48344,Stationery,1233
25542,Bike,306,36657,Food,1408
25543,Mask,279,21604,Health,971
25544,Vacuum Cleaner,179,16734,Vehicle,888
25545,Mask,116,2808,Fashion,1009
25546,Speaker,488,28941,Electronics,1984
25547,Shirt,123,6441,Vehicle,654
25548,Monitor,391,28842,Toys,845
25549,Earbuds,87,26411,Fashion,1072
25550,Sneakers,240,44427,Books,804
25551,Sneakers,62,17821,Electronics,597
25552,Blender,68,12927,Vehicle,981
25553,Sneakers,87,19101,Fashion,1401
25554,Coffee Maker,311,36400,Cosmetics,945
25555,Vacuum Cleaner,293,914,Vehicle,1332
25556,Charger,71,48607,Sports Equipment,1808
25557,Gaming Mouse,467,44317,Vehicle,724
25558,Earbuds,173,43080,Books,1463
25559,Sneakers,236,27533,Sports Equipment,1542
25560,Mask,465,21039,Stationery,107
25561,Shirt,165,43519,Books,467
25562,Headphones,305,30212,Health,350
25563,Vacuum Cleaner,231,30816,Cosmetics,422
25564,Gaming Mouse,219,15396,Home Appliances,635
25565,TV,449,4717,Health,1531
25566,Earbuds,235,13403,Books,738
25567,Headphones,173,12927,Books,844
25568,Air Purifier,273,21604,Sports Equipment,930
25569,Coffee Maker,170,35649,Home Appliances,1024
25570,Watch,316,10216,Vehicle,487
25571,Smartwatch,77,48850,Toys,881
25572,TV,380,4519,Sports Equipment,1484
25573,Earbuds,382,29765,Electronics,1282
25574,Blender,283,7973,Stationery,1905
25575,Earbuds,115,16986,Food,405
25576,Gaming Mouse,144,914,Toys,1357
25577,Air Purifier,133,12182,Home Appliances,650
25578,Charger,234,315,Fashion,623
25579,Vacuum Cleaner,260,18647,Books,1023
25580,Air Purifier,471,46206,Health,500
25581,Speaker,117,32595,Toys,1382
25582,Mask,159,21951,Cosmetics,149
25583,Speaker,381,31843,Sports Equipment,418
25584,Shirt,405,12810,Electronics,372
25585,Bike,86,35259,Books,1727
25586,Kettle,386,38262,Cosmetics,1357
25587,Sneakers,330,49110,Sports Equipment,218
25588,Coffee Maker,263,18622,Sports Equipment,449
25589,Water Filter,145,19352,Food,1921
25590,TV,273,8286,Food,156
25591,Earbuds,184,49929,Food,525
25592,Speaker,156,6613,Toys,322
25593,Monitor,493,46233,Electronics,329
25594,Kettle,175,11624,Sports Equipment,1478
25595,Shirt,129,36071,Cosmetics,1966
25596,Coffee Maker,499,46233,Food,1040
25597,Water Filter,243,10407,Stationery,1806
25598,Air Purifier,260,12592,Cosmetics,1095
25599,Shirt,282,40694,Sports Equipment,1656
25600,Headphones,259,19423,Food,1905
25601,Headphones,70,2808,Food,1866
25602,Charger,235,41641,Electronics,1624
25603,Speaker,181,45334,Electronics,1201
25604,Vacuum Cleaner,229,48003,Stationery,1308
25605,Charger,357,3028,Toys,1847
25606,Watch,273,4050,Health,1198
25607,Watch,221,12810,Vehicle,1023
25608,Mask,233,853,Electronics,814
25609,Smartwatch,343,36071,Stationery,534
25610,Air Purifier,222,1701,Vehicle,1679
25611,Oven,155,13374,Books,1672
25612,Vacuum Cleaner,348,5020,Books,1757
25613,Oven,384,9172,Cosmetics,133
25614,TV,316,13764,Stationery,1408
25615,Monitor,68,25038,Electronics,1991
25616,Sneakers,226,44006,Sports Equipment,1557
25617,Water Filter,68,49241,Fashion,231
25618,Mask,315,24295,Cosmetics,434
25619,TV,432,44259,Home Appliances,142
25620,Sneakers,316,8644,Cosmetics,1556
25621,Sneakers,92,8471,Cosmetics,122
25622,Bike,404,4616,Health,587
25623,Oven,419,34376,Electronics,1343
25624,Coffee Maker,59,40694,Books,728
25625,Vacuum Cleaner,213,7485,Cosmetics,1759
25626,Smartwatch,374,8716,Toys,837
25627,Lamp,305,41641,Toys,1488
25628,Bike,220,49110,Food,567
25629,Charger,77,19950,Fashion,1021
25630,Mask,414,47894,Vehicle,1367
25631,Bike,89,315,Books,1698
25632,Oven,279,29071,Fashion,1381
25633,Charger,289,6190,Stationery,1803
25634,Bike,156,4008,Toys,1831
25635,Water Filter,276,38597,Home Appliances,264
25636,Lamp,218,27672,Vehicle,490
25637,Monitor,303,49899,Toys,298
25638,Mask,355,25341,Sports Equipment,425
25639,Monitor,465,34127,Sports Equipment,476
25640,Charger,291,44423,Electronics,752
25641,Sneakers,194,27533,Health,1767
25642,Sneakers,252,3535,Cosmetics,1865
25643,Sneakers,78,28010,Fashion,705
25644,Charger,314,17510,Food,636
25645,Oven,279,38769,Food,305
25646,Vacuum Cleaner,441,14450,Sports Equipment,1533
25647,Earbuds,163,22238,Cosmetics,1526
25648,Earbuds,449,3877,Books,312
25649,Watch,303,46692,Health,918
25650,Water Filter,386,25287,Stationery,1312
25651,Watch,144,25177,Cosmetics,1053
25652,Smartwatch,413,28941,Health,256
25653,Smartwatch,392,36071,Food,343
25654,Gaming Mouse,401,46404,Health,1441
25655,Watch,415,6001,Stationery,310
25656,Watch,291,46156,Sports Equipment,1096
25657,Bike,366,48030,Electronics,1088
25658,Lamp,255,19639,Fashion,1852
25659,Mask,205,12868,Fashion,1437
25660,TV,156,34701,Toys,1422
25661,Monitor,360,27259,Stationery,1112
25662,Vacuum Cleaner,457,41315,Electronics,1470
25663,Earbuds,378,42775,Electronics,1931
25664,Water Filter,381,31575,Vehicle,901
25665,Monitor,381,27259,Home Appliances,1888
25666,TV,412,28499,Sports Equipment,1368
25667,Bike,305,3352,Vehicle,248
25668,Vacuum Cleaner,382,48607,Electronics,820
25669,Oven,340,13374,Vehicle,1531
25670,Monitor,254,46750,Books,1503
25671,Sneakers,452,37224,Cosmetics,855
25672,Lamp,280,9447,Toys,1606
25673,Air Purifier,340,44892,Cosmetics,1307
25674,Charger,497,10997,Stationery,531
25675,Water Filter,186,31407,Home Appliances,1013
25676,Bike,385,25341,Food,81
25677,Air Purifier,80,39499,Stationery,591
25678,Mask,290,30853,Electronics,1987
25679,Sneakers,282,42595,Sports Equipment,431
25680,Coffee Maker,396,44677,Stationery,368
25681,Kettle,247,36682,Sports Equipment,1315
25682,Speaker,352,15025,Books,683
25683,Charger,96,6374,Books,523
25684,Speaker,436,4650,Toys,956
25685,Monitor,113,9326,Sports Equipment,1389
25686,Charger,256,6926,Stationery,1010
25687,Water Filter,330,12868,Electronics,1444
25688,Mask,142,2199,Cosmetics,1426
25689,Shirt,154,18572,Fashion,1537
25690,TV,472,27533,Home Appliances,782
25691,TV,418,869,Fashion,990
25692,Bike,273,8478,Books,1616
25693,Lamp,175,16124,Electronics,1784
25694,Shirt,429,11624,Sports Equipment,426
25695,Blender,348,28700,Stationery,467
25696,Coffee Maker,386,41315,Vehicle,761
25697,Water Filter,263,37543,Vehicle,1349
25698,Coffee Maker,474,20839,Sports Equipment,1900
25699,Sneakers,173,38146,Fashion,111
25700,Monitor,116,48216,Cosmetics,564
25701,Air Purifier,120,36328,Books,1722
25702,Charger,361,27310,Books,233
25703,Smartwatch,329,34608,Books,624
25704,Speaker,238,9574,Vehicle,39
25705,Air Purifier,361,11400,Health,1308
25706,Lamp,219,3266,Sports Equipment,1671
25707,TV,156,25156,Health,339
25708,Oven,273,8483,Health,596
25709,Watch,455,20522,Stationery,419
25710,Gaming Mouse,329,46206,Home Appliances,1370
25711,Coffee Maker,461,5384,Fashion,1952
25712,Gaming Mouse,288,12812,Sports Equipment,1245
25713,Lamp,238,24706,Electronics,1433
25714,Vacuum Cleaner,431,41315,Fashion,491
25715,Sneakers,84,36366,Toys,443
25716,Vacuum Cleaner,299,30724,Stationery,897
25717,Watch,184,36920,Toys,579
25718,Water Filter,431,36682,Food,81
25719,Air Purifier,311,44259,Stationery,338
25720,Kettle,420,40689,Fashion,1356
25721,TV,92,27259,Electronics,65
25722,Shirt,218,24671,Toys,1341
25723,Lamp,497,31407,Fashion,679
25724,Lamp,452,30922,Electronics,1256
25725,Monitor,462,45837,Stationery,1705
25726,Speaker,289,15819,Cosmetics,1832
25727,Coffee Maker,361,34376,Toys,324
25728,Lamp,166,25156,Health,1135
25729,TV,105,9066,Home Appliances,107
25730,Oven,489,4008,Fashion,1801
25731,Coffee Maker,239,12188,Books,1570
25732,Speaker,70,25156,Home Appliances,1526
25733,Bike,357,10275,Electronics,85
25734,Water Filter,238,35648,Home Appliances,1021
25735,Gaming Mouse,431,9574,Stationery,1231
25736,Vacuum Cleaner,447,32235,Cosmetics,1729
25737,Headphones,243,37974,Toys,1456
25738,Blender,269,27194,Toys,623
25739,Coffee Maker,100,43087,Books,1129
25740,Charger,111,11398,Sports Equipment,424
25741,Blender,130,28499,Stationery,1475
25742,Gaming Mouse,353,37943,Electronics,71
25743,Water Filter,123,8413,Electronics,1632
25744,TV,110,29927,Health,1928
25745,Oven,305,8483,Cosmetics,1000
25746,Mask,375,23045,Sports Equipment,438
25747,Monitor,305,15287,Food,1918
25748,Gaming Mouse,448,45334,Sports Equipment,1407
25749,Watch,145,31806,Home Appliances,1792
25750,Water Filter,80,18572,Books,913
25751,Sneakers,278,28010,Stationery,1718
25752,Water Filter,399,17508,Food,1892
25753,Coffee Maker,312,39235,Cosmetics,1658
25754,Sneakers,87,32691,Stationery,1935
25755,Blender,193,18433,Electronics,365
25756,Monitor,260,16891,Stationery,841
25757,Monitor,290,28460,Electronics,1148
25758,TV,283,10997,Stationery,1350
25759,Charger,385,16475,Vehicle,1736
25760,Oven,66,26588,Books,1463
25761,Earbuds,234,33110,Cosmetics,1629
25762,TV,332,40333,Home Appliances,1380
25763,Earbuds,357,10216,Fashion,724
25764,Gaming Mouse,309,29551,Cosmetics,1768
25765,Sneakers,232,43080,Cosmetics,476
25766,Gaming Mouse,484,45720,Electronics,1274
25767,Mask,454,42656,Toys,794
25768,Vacuum Cleaner,370,24646,Sports Equipment,669
25769,Vacuum Cleaner,265,4372,Food,1217
25770,Earbuds,447,4636,Cosmetics,445
25771,Gaming Mouse,288,44427,Cosmetics,887
25772,TV,452,20994,Health,1882
25773,Watch,363,17508,Cosmetics,159
25774,Headphones,361,39881,Home Appliances,1357
25775,Sneakers,354,14609,Books,481
25776,Smartwatch,283,25357,Vehicle,1423
25777,Charger,293,10128,Stationery,1187
25778,Bike,348,46589,Fashion,1903
25779,Sneakers,311,4816,Home Appliances,1679
25780,Coffee Maker,399,17652,Sports Equipment,998
25781,Charger,89,13475,Vehicle,503
25782,Speaker,385,33359,Food,878
25783,Lamp,149,47894,Fashion,516
25784,Kettle,299,20318,Fashion,892
25785,TV,158,45117,Cosmetics,890
25786,Oven,155,102,Fashion,1260
25787,Water Filter,190,44418,Fashion,764
25788,Shirt,374,15396,Books,1632
25789,Earbuds,259,10997,Vehicle,1771
25790,Mask,291,2352,Food,459
25791,Mask,118,46572,Books,1183
25792,Charger,170,13804,Food,671
25793,Coffee Maker,451,48369,Sports Equipment,1089
25794,Sneakers,388,25341,Fashion,219
25795,Earbuds,475,36384,Home Appliances,1321
25796,Lamp,396,25822,Health,1228
25797,Headphones,471,42595,Cosmetics,1480
25798,Oven,257,36657,Stationery,1681
25799,Headphones,168,14949,Stationery,681
25800,Gaming Mouse,90,315,Sports Equipment,1863
25801,Bike,125,25038,Books,819
25802,Smartwatch,310,37747,Electronics,1768
25803,Bike,198,38879,Fashion,555
25804,Blender,375,3614,Vehicle,1398
25805,Headphones,144,12182,Electronics,1077
25806,Lamp,423,44892,Fashion,1698
25807,Shirt,254,18831,Health,1088
25808,Oven,339,2199,Electronics,1022
25809,Charger,471,44768,Home Appliances,510
25810,Earbuds,134,3535,Cosmetics,174
25811,Air Purifier,447,4397,Home Appliances,1129
25812,Blender,78,9494,Health,1636
25813,Blender,314,46751,Health,1074
25814,Smartwatch,460,24415,Stationery,731
25815,Charger,173,10692,Books,1068
25816,Monitor,207,27373,Electronics,1490
25817,Monitor,100,45720,Books,302
25818,Oven,305,26185,Electronics,971
25819,Vacuum Cleaner,497,33164,Vehicle,1580
25820,Oven,343,39615,Home Appliances,521
25821,Monitor,339,4765,Sports Equipment,1128
25822,Smartwatch,80,42078,Sports Equipment,522
25823,Mask,198,41922,Home Appliances,136
25824,Vacuum Cleaner,379,31806,Cosmetics,404
25825,Lamp,175,2850,Home Appliances,1145
25826,Coffee Maker,180,44427,Sports Equipment,130
25827,Shirt,268,42681,Books,1545
25828,Coffee Maker,399,9490,Stationery,805
25829,Watch,181,30897,Fashion,1004
25830,Kettle,267,4519,Books,1252
25831,Bike,70,7204,Toys,1559
25832,Shirt,479,12175,Books,1631
25833,Monitor,290,25341,Fashion,1112
25834,TV,342,9898,Vehicle,1298
25835,Lamp,370,25038,Stationery,932
25836,Coffee Maker,454,37298,Stationery,1286
25837,Sneakers,315,28010,Books,1197
25838,Headphones,323,36384,Sports Equipment,212
25839,Speaker,167,4050,Home Appliances,1961
25840,Charger,418,41641,Health,355
25841,Headphones,378,15880,Fashion,285
25842,Air Purifier,328,19684,Toys,1497
25843,TV,267,13456,Books,1728
25844,Mask,184,17037,Vehicle,1791
25845,Air Purifier,267,44259,Cosmetics,485
25846,Vacuum Cleaner,377,36328,Fashion,1118
25847,Air Purifier,412,9490,Books,201
25848,Vacuum Cleaner,222,11978,Sports Equipment,645
25849,Speaker,165,6519,Vehicle,1988
25850,Vacuum Cleaner,303,37702,Cosmetics,1143
25851,Earbuds,330,16475,Home Appliances,949
25852,Water Filter,327,46387,Electronics,1616
25853,Water Filter,70,44317,Health,1777
25854,Speaker,279,40784,Fashion,858
25855,Shirt,235,10395,Food,724
25856,Earbuds,319,30922,Food,523
25857,Charger,117,18366,Toys,1628
25858,Vacuum Cleaner,87,36920,Health,849
25859,Lamp,311,257,Health,880
25860,Watch,426,31273,Health,1085
25861,Blender,490,9464,Health,1708
25862,Gaming Mouse,474,33043,Home Appliances,1952
25863,Monitor,330,46924,Fashion,1133
25864,Vacuum Cleaner,215,2374,Health,70
25865,TV,90,9172,Books,772
25866,Blender,353,49391,Food,811
25867,Oven,184,624,Fashion,474
25868,Shirt,489,34703,Health,78
25869,TV,86,9490,Fashion,1665
25870,Blender,475,20854,Fashion,1829
25871,Sneakers,163,24415,Fashion,1629
25872,Gaming Mouse,343,28700,Books,272
25873,Coffee Maker,223,43532,Electronics,307
25874,Water Filter,100,14163,Toys,45
25875,Lamp,407,41641,Vehicle,1061
25876,Speaker,180,21315,Cosmetics,779
25877,Charger,82,27194,Sports Equipment,1917
25878,Lamp,426,315,Vehicle,38
25879,TV,74,11978,Fashion,272
25880,Headphones,381,42392,Books,463
25881,Bike,418,2577,Books,1675
25882,Speaker,277,39615,Home Appliances,1035
25883,Mask,125,11890,Fashion,1622
25884,Monitor,452,4816,Sports Equipment,1910
25885,Vacuum Cleaner,106,15963,Cosmetics,1780
25886,Earbuds,216,46572,Toys,613
25887,Mask,125,18647,Electronics,313
25888,Kettle,311,18703,Fashion,1359
25889,TV,258,10216,Home Appliances,270
25890,Coffee Maker,205,42681,Fashion,271
25891,Earbuds,159,24671,Fashion,1696
25892,Coffee Maker,100,18855,Vehicle,1521
25893,Blender,85,44009,Books,676
25894,Sneakers,220,6001,Vehicle,617
25895,Blender,493,6604,Health,1110
25896,Vacuum Cleaner,344,21041,Fashion,678
25897,TV,134,13804,Books,1290
25898,Charger,210,13848,Health,1978
25899,Shirt,78,49110,Fashion,1673
25900,Bike,465,12188,Electronics,375
25901,Gaming Mouse,316,10997,Fashion,311
25902,Blender,235,34703,Vehicle,1161
25903,Kettle,70,13456,Food,401
25904,Charger,118,10997,Books,227
25905,Shirt,273,49110,Stationery,194
25906,Oven,472,29319,Home Appliances,168
25907,Earbuds,374,20994,Electronics,304
25908,Speaker,426,7527,Sports Equipment,602
25909,Shirt,293,6520,Cosmetics,1553
25910,Lamp,391,43087,Toys,649
25911,Oven,279,31843,Books,1055
25912,Gaming Mouse,480,44427,Stationery,1349
25913,Charger,126,37285,Home Appliances,1886
25914,Shirt,375,33143,Fashion,1740
25915,Sneakers,361,10395,Food,200
25916,Oven,315,12810,Sports Equipment,1069
25917,Oven,163,27310,Vehicle,1217
25918,Shirt,404,24295,Home Appliances,1319
25919,Speaker,297,16959,Sports Equipment,464
25920,Mask,254,37298,Health,1831
25921,Charger,311,22666,Stationery,1392
25922,Air Purifier,253,37198,Vehicle,781
25923,Monitor,117,30739,Cosmetics,713
25924,Sneakers,116,24269,Books,427
25925,Lamp,134,5629,Fashion,117
25926,Water Filter,223,3042,Stationery,767
25927,Vacuum Cleaner,219,32235,Fashion,660
25928,Mask,92,45089,Home Appliances,527
25929,Lamp,192,7623,Cosmetics,476
25930,Air Purifier,472,116,Sports Equipment,1379
25931,Charger,439,257,Electronics,557
25932,Watch,255,46404,Health,1116
25933,Earbuds,339,10183,Sports Equipment,1605
25934,Monitor,460,28700,Home Appliances,1030
25935,Air Purifier,98,28886,Books,964
25936,Water Filter,134,21315,Electronics,795
25937,Smartwatch,105,13055,Sports Equipment,1745
25938,Monitor,84,2808,Health,1608
25939,Air Purifier,175,8644,Toys,637
25940,Kettle,113,10997,Food,1000
25941,Bike,354,19950,Sports Equipment,636
25942,Coffee Maker,462,10763,Books,1419
25943,Air Purifier,182,26185,Electronics,447
25944,Air Purifier,222,16734,Books,511
25945,Mask,232,7973,Electronics,28
25946,Coffee Maker,92,34664,Vehicle,1146
25947,Shirt,205,24706,Sports Equipment,345
25948,Smartwatch,106,2892,Fashion,1184
25949,Speaker,350,6926,Toys,769
25950,Mask,449,37882,Cosmetics,626
25951,Lamp,355,5105,Sports Equipment,1896
25952,Bike,444,45334,Cosmetics,519
25953,Gaming Mouse,142,5020,Vehicle,1980
25954,Shirt,484,25156,Vehicle,123
25955,Coffee Maker,323,22447,Stationery,671
25956,Monitor,193,48030,Vehicle,1289
25957,Lamp,181,27672,Electronics,192
25958,Monitor,448,30048,Food,538
25959,Oven,218,16475,Stationery,943
25960,Air Purifier,163,31843,Fashion,1128
25961,Mask,399,38310,Toys,1831
25962,Vacuum Cleaner,190,21041,Toys,391
25963,Kettle,375,42656,Fashion,906
25964,Kettle,267,38262,Sports Equipment,1776
25965,Earbuds,455,41641,Food,1281
25966,Speaker,239,20967,Fashion,24
25967,Smartwatch,159,34703,Toys,727
25968,Charger,456,25177,Books,925
25969,Headphones,214,14617,Cosmetics,299
25970,Bike,116,44768,Sports Equipment,1336
25971,Kettle,236,15880,Books,630
25972,Mask,353,9066,Vehicle,1639
25973,Watch,462,46751,Food,463
25974,Kettle,306,34127,Health,774
25975,TV,450,46750,Sports Equipment,1760
25976,Charger,198,21602,Home Appliances,1894
25977,Sneakers,288,19101,Stationery,872
25978,Blender,329,31575,Toys,1990
25979,Gaming Mouse,126,46692,Vehicle,1328
25980,Bike,289,42078,Electronics,1938
25981,Earbuds,474,32235,Home Appliances,1028
25982,Kettle,159,6305,Vehicle,929
25983,Charger,399,4717,Food,497
25984,Oven,436,30669,Home Appliances,1731
25985,Mask,459,4008,Home Appliances,366
25986,Smartwatch,485,11400,Cosmetics,131
25987,TV,156,46387,Vehicle,225
25988,Water Filter,270,30739,Food,1185
25989,Coffee Maker,268,16124,Cosmetics,1504
25990,TV,366,34608,Sports Equipment,536
25991,Kettle,152,1097,Food,820
25992,Sneakers,339,25341,Home Appliances,106
25993,Monitor,423,31407,Vehicle,504
25994,Water Filter,205,44423,Health,1172
25995,Kettle,339,43519,Cosmetics,1503
25996,Speaker,157,20967,Home Appliances,1922
25997,Blender,329,47970,Fashion,10
25998,Air Purifier,168,41160,Fashion,500
25999,Speaker,226,10763,Stationery,1915
26000,TV,319,27786,Home Appliances,389
26001,Watch,86,24985,Stationery,12
26002,Watch,305,24240,Food,770
26003,Headphones,263,624,Toys,1088
26004,Kettle,218,10704,Food,1232
26005,Vacuum Cleaner,94,13403,Home Appliances,1748
26006,Air Purifier,170,41797,Home Appliances,186
26007,Charger,145,34664,Stationery,746
26008,Smartwatch,359,16734,Electronics,1320
26009,Mask,71,13456,Books,963
26010,Monitor,477,600,Stationery,162
26011,Mask,270,2808,Vehicle,1657
26012,Blender,289,18647,Vehicle,495
26013,Earbuds,360,4424,Stationery,1280
26014,Blender,344,16475,Books,1842
26015,Earbuds,385,41922,Cosmetics,785
26016,Air Purifier,94,5629,Sports Equipment,1934
26017,Mask,77,3779,Health,763
26018,Shirt,87,5317,Cosmetics,176
26019,Water Filter,263,9066,Sports Equipment,1413
26020,Kettle,138,42078,Stationery,1751
26021,Earbuds,299,40333,Vehicle,1005
26022,Coffee Maker,350,22447,Vehicle,1792
26023,Watch,231,24584,Health,1065
26024,Vacuum Cleaner,198,13848,Health,1099
26025,Bike,122,40333,Home Appliances,1466
26026,Sneakers,438,8644,Health,1624
26027,Smartwatch,247,24534,Sports Equipment,1103
26028,Coffee Maker,311,14154,Food,1005
26029,Blender,449,32754,Books,596
26030,TV,125,34701,Food,801
26031,Coffee Maker,375,21951,Vehicle,1558
26032,Air Purifier,267,8413,Home Appliances,1287
26033,Sneakers,146,3877,Stationery,1441
26034,Earbuds,164,36690,Books,183
26035,Vacuum Cleaner,353,38597,Stationery,1491
26036,Charger,220,39499,Sports Equipment,913
26037,Bike,97,4008,Electronics,1742
26038,Air Purifier,208,3998,Stationery,47
26039,Charger,134,11398,Vehicle,1976
26040,Mask,223,20754,Food,220
26041,Earbuds,432,41797,Electronics,1812
26042,Charger,173,29272,Books,11
26043,Mask,499,12197,Electronics,561
26044,Water Filter,350,46206,Stationery,1751
26045,Mask,340,600,Fashion,1588
26046,Coffee Maker,288,38769,Stationery,337
26047,TV,380,16734,Health,147
26048,Gaming Mouse,123,46924,Health,1947
26049,Earbuds,475,28460,Fashion,851
26050,Vacuum Cleaner,123,12868,Electronics,749
26051,Air Purifier,437,5097,Books,1289
26052,Mask,85,47758,Fashion,303
26053,Oven,481,5020,Vehicle,1641
26054,Shirt,361,1097,Electronics,936
26055,Smartwatch,220,36665,Food,1185
26056,Earbuds,385,32095,Food,207
26057,Speaker,273,28010,Sports Equipment,1319
26058,Headphones,412,21614,Sports Equipment,668
26059,Headphones,339,11400,Health,1018
26060,Blender,352,43087,Fashion,455
26061,Air Purifier,419,27474,Cosmetics,874
26062,Smartwatch,467,28627,Toys,540
26063,Air Purifier,477,30863,Food,1528
26064,Sneakers,499,31362,Toys,1575
26065,Watch,153,16124,Toys,787
26066,Earbuds,84,42392,Food,583
26067,Speaker,53,38757,Fashion,340
26068,Smartwatch,314,44677,Sports Equipment,1831
26069,Lamp,145,14154,Stationery,1844
26070,Lamp,366,27474,Sports Equipment,1504
26071,Water Filter,156,3028,Books,92
26072,Shirt,82,26411,Electronics,1367
26073,Water Filter,361,15396,Books,1343
26074,Smartwatch,399,8471,Books,1352
26075,Air Purifier,462,37198,Toys,1095
26076,Watch,382,10692,Cosmetics,1799
26077,Bike,353,39338,Sports Equipment,363
26078,Bike,180,37611,Vehicle,1693
26079,Air Purifier,364,9574,Health,1321
26080,Speaker,460,16475,Health,1051
26081,Coffee Maker,168,4634,Home Appliances,1318
26082,Shirt,355,44317,Toys,1570
26083,Coffee Maker,105,12065,Food,1171
26084,Earbuds,99,10216,Home Appliances,445
26085,Lamp,479,43752,Cosmetics,1771
26086,Oven,159,49110,Vehicle,1520
26087,Shirt,180,7973,Cosmetics,431
26088,Oven,155,7204,Cosmetics,1349
26089,Blender,342,20839,Food,1899
26090,Monitor,198,3877,Electronics,781
26091,Blender,252,44006,Stationery,463
26092,Kettle,82,5384,Electronics,1864
26093,Water Filter,452,34472,Home Appliances,634
26094,Kettle,361,46563,Food,327
26095,Speaker,232,10692,Electronics,662
26096,Earbuds,199,13418,Home Appliances,437
26097,Sneakers,146,31135,Electronics,900
26098,Watch,370,18629,Fashion,671
26099,Watch,397,46065,Toys,918
26100,Headphones,186,46065,Food,726
26101,Sneakers,181,15963,Stationery,1926
26102,Gaming Mouse,437,11665,Vehicle,1243
26103,Shirt,472,18703,Toys,1764
26104,Coffee Maker,391,18433,Toys,1306
26105,Lamp,330,28700,Home Appliances,1328
26106,Headphones,387,10407,Fashion,1810
26107,Kettle,233,25177,Electronics,694
26108,Bike,199,13403,Food,1020
26109,Vacuum Cleaner,299,39611,Fashion,89
26110,Speaker,457,24706,Sports Equipment,1378
26111,Earbuds,256,37882,Books,1132
26112,Earbuds,113,13403,Health,956
26113,Kettle,461,14154,Electronics,898
26114,Bike,250,20754,Fashion,100
26115,Water Filter,429,12592,Cosmetics,151
26116,Kettle,375,10183,Cosmetics,412
26117,Bike,364,30922,Health,1283
26118,Watch,391,2788,Stationery,1264
26119,TV,156,5799,Home Appliances,1818
26120,Oven,299,3028,Sports Equipment,431
26121,Air Purifier,387,36682,Health,1696
26122,Headphones,74,17821,Toys,152
26123,Coffee Maker,181,41552,Vehicle,834
26124,TV,339,3266,Home Appliances,926
26125,Earbuds,355,42392,Health,1735
26126,Vacuum Cleaner,354,25357,Stationery,1021
26127,Speaker,432,43956,Toys,1575
26128,Vacuum Cleaner,353,10128,Home Appliances,38
26129,Monitor,90,12065,Toys,1957
26130,Mask,288,46750,Food,18
26131,Watch,480,17510,Electronics,648
26132,Shirt,78,49391,Books,74
26133,Watch,401,20754,Cosmetics,472
26134,Vacuum Cleaner,414,39611,Books,1594
26135,Shirt,431,30853,Health,711
26136,Bike,429,315,Books,1261
26137,Water Filter,414,48030,Toys,48
26138,Oven,246,13055,Books,117
26139,Smartwatch,306,3998,Electronics,1247
26140,TV,388,49309,Books,1040
26141,Headphones,472,16959,Fashion,92
26142,TV,429,24706,Home Appliances,1152
26143,Bike,485,13804,Stationery,432
26144,Air Purifier,145,38769,Food,1544
26145,Gaming Mouse,340,3614,Sports Equipment,1045
26146,Mask,309,2352,Toys,1606
26147,Bike,399,2892,Home Appliances,898
