ContainerID,GoodsID,Quantity
89037,40662,216
159237,30287,415
98660,13437,17
168956,9097,432
123979,24629,159
161866,4217,451
128968,28220,323
114281,48745,298
188468,20746,86
183665,32343,178
55847,13723,205
17259,4434,86
53479,48856,326
30491,47807,242
54332,1122,393
66439,24139,442
158555,33627,427
98613,12326,385
34464,24617,342
131353,40625,389
160040,19505,408
154136,39054,33
148175,29851,209
82266,11488,227
22729,24685,420
166673,25085,449
14634,46185,190
156326,22060,203
175271,11091,356
125581,21616,381
127190,7231,90
125530,41900,168
82815,47641,440
23507,23768,382
93196,44272,494
14928,38485,337
157796,38606,211
105860,5128,257
171207,8793,110
127090,3854,55
161708,6440,299
53818,3897,430
177266,17350,460
2350,22113,325
27026,29476,17
164554,34280,468
46633,4347,273
101380,42791,196
72783,15882,468
22335,30008,209
195344,39759,314
8303,7971,413
135953,3255,281
59071,48808,353
106668,15899,117
23,13424,187
18065,3175,340
106157,48065,351
171858,26356,497
5908,46011,185
140894,4795,179
117163,27060,262
151380,19161,140
1729,38690,199
108760,30700,330
134577,28041,393
77433,20599,153
107403,6985,306
182496,24791,166
142528,4214,69
89703,28988,243
170433,29139,159
172204,11903,482
120666,21661,472
126298,22729,37
63364,38397,128
185395,8334,90
25358,29517,274
38757,8797,312
89723,10593,347
163695,15144,15
181706,2283,257
63686,27748,175
187897,38230,21
3549,33050,477
101458,21217,432
183122,25408,172
132803,25927,323
33865,30900,433
183304,5018,123
95023,49083,272
112339,23205,11
41680,43677,216
184135,31727,470
93395,48675,256
121420,48818,103
104675,44354,405
153967,35261,19
27667,25241,283
136045,37183,212
162296,10878,246
134054,7278,402
150798,5788,364
149812,21615,173
97938,10634,420
182491,38753,396
1106,34576,293
67013,38622,430
93030,25290,162
109678,49727,272
89925,36108,476
105929,27203,431
61894,20487,254
143457,46887,167
42226,21203,435
174656,4906,399
128064,26829,333
21057,9467,463
142972,49228,129
175,36531,199
14304,37909,379
151728,40869,399
154698,45325,46
180811,15628,399
47345,37920,126
8671,1817,74
71971,23777,129
31263,23360,70
81987,24821,227
181520,10224,241
19675,29606,190
108675,29648,381
151461,43008,47
184314,5643,295
6477,14000,205
32795,20123,11
165045,31304,217
144564,37646,169
104542,9561,203
166075,40284,52
40841,45734,82
49526,38264,153
193475,4232,63
42461,16325,158
179468,33814,31
25215,32550,407
8369,45777,306
1378,44133,436
68679,1773,293
85893,16217,273
72360,44264,313
36864,36847,239
27809,45636,478
86376,42881,326
171311,15,350
124709,14408,254
126269,12660,358
97576,16446,212
64434,473,33
199193,25267,335
14988,41535,213
149849,2748,388
104340,48949,62
195448,19803,12
156691,19063,261
152194,9780,235
65409,19222,213
97475,29962,207
134916,14095,43
41983,10853,101
165291,43352,86
52021,45635,326
4273,43835,253
183088,22701,292
63652,29732,423
178889,47698,182
197543,7018,427
177385,3044,326
86020,38785,23
98299,5915,78
46716,28702,453
53648,13755,347
44676,487,74
93002,30673,104
56432,37139,456
48591,11374,337
7848,37268,118
159381,14869,180
90229,40526,172
194214,18496,417
135352,30256,221
6423,21471,463
190543,34017,159
114953,25260,31
75630,21403,372
2702,49832,361
147966,29709,243
59255,48116,164
145369,46414,479
87767,37590,279
97711,2510,121
54818,33180,24
39403,19771,441
46122,40,22
142644,13658,77
135971,44944,388
54680,30799,335
50730,24943,41
112410,3667,96
184099,46562,400
143300,35978,471
58221,13542,386
72759,28234,488
133138,26916,102
148960,2907,431
28294,17618,224
131714,46807,242
183777,38312,102
167051,29135,91
62612,23238,491
37551,43785,402
61894,38267,50
140981,18517,183
13240,22275,151
156392,9014,205
107308,25325,237
145444,11510,41
177352,28736,402
155448,5142,95
35808,15672,40
101776,16053,150
21066,10571,171
21905,44510,97
108176,34362,326
19376,30899,441
10399,32878,326
139830,4458,31
147221,2933,403
181465,11772,167
58273,48965,209
108703,20030,436
63133,33383,244
152398,32448,88
46532,13775,242
84690,15721,161
129068,16946,196
179207,38537,208
148484,25879,307
139562,11452,68
107288,48467,227
103310,3635,66
103305,38140,250
94790,46582,382
86520,27652,409
131749,7428,401
91943,7025,414
195085,7780,308
89610,31529,309
60410,5921,393
9314,9580,253
38597,13673,278
165001,15508,258
30382,10891,120
65716,4512,75
8493,2515,488
39220,22562,321
110685,30786,44
95131,2835,478
94899,3757,419
80083,38909,177
86720,4038,363
5651,17896,399
106581,38860,368
140120,40247,123
134921,30014,390
41401,20525,280
141558,2937,281
155892,2764,358
49502,41156,193
199274,31352,307
91260,13754,189
3902,27508,34
53370,30318,440
50274,33903,153
113,14206,83
171201,32894,65
23557,29307,127
131473,22269,464
181099,32486,488
74510,28089,248
13708,9657,344
77227,16065,497
136706,40804,108
60666,25350,92
91037,40017,40
132186,40268,220
36229,19467,436
47680,30257,414
173666,543,97
60905,46696,485
47767,3687,409
38980,35002,319
133677,16152,267
51567,6878,411
174950,28054,48
51636,22370,306
121518,4430,34
174575,48002,26
92828,19538,216
112256,5289,365
127302,26748,133
1206,38322,353
155554,47846,72
101680,29147,96
189013,14637,59
156687,17273,183
33180,18008,420
88915,6245,57
164957,32956,78
49782,8762,408
54678,43811,240
145291,36990,312
46101,17073,69
2963,20269,59
182639,15452,37
16061,27280,149
2119,9592,346
30563,33897,299
46063,2843,103
166196,38465,41
109391,19287,203
140377,36801,373
166008,16807,288
154745,30173,125
101734,21714,331
72658,16404,34
76268,34502,294
140906,15904,210
103899,47263,306
56036,4170,162
179527,23555,85
122638,20231,37
44141,9990,275
27055,4142,48
1652,12864,330
1217,14514,212
196439,30463,76
50239,13929,305
68798,26600,343
165191,27142,319
98971,30809,449
31280,34300,206
56567,25343,290
97361,7822,429
89970,26236,69
24514,13756,450
98008,2333,21
68378,40922,210
120649,34989,173
146883,17155,451
60098,37406,478
46228,43375,485
199996,44054,397
48930,34713,144
102226,33582,253
99206,5796,139
33533,16842,396
179470,31269,374
80238,33857,386
95432,45165,289
20359,46297,46
159023,7714,134
94376,37114,229
120139,25454,115
176193,42701,153
152770,45783,394
35183,34260,125
171990,1856,158
195567,17222,409
67827,31812,50
6092,10947,197
128441,36578,315
53891,18075,99
152764,37139,148
91311,20971,157
196879,14107,39
146672,30054,334
65875,14100,235
116416,2160,85
77646,19220,93
147768,20296,284
102081,5159,291
111403,12023,29
188200,49613,301
142717,43485,13
198077,48608,100
71100,25094,166
187524,31811,64
185726,24558,175
10634,8804,133
197587,5217,237
120144,49257,397
28505,19898,95
151454,37835,220
20299,47750,392
38156,11789,197
166155,7572,193
10571,12785,125
182815,3294,67
108131,45855,285
173593,28657,246
75469,16829,64
80774,29946,438
114886,31222,97
58722,41388,429
170661,6805,262
100501,44017,80
173383,628,46
194461,19983,98
86717,9228,397
197750,656,478
81724,1814,222
37362,13260,421
141865,47659,386
64552,27292,156
42786,13173,380
81370,39782,147
183507,32506,442
194014,44537,367
174778,44241,226
190792,8069,341
180211,26753,37
73885,275,475
113221,28560,315
111689,27220,194
9905,37205,463
132575,3115,499
154606,49100,304
35709,14870,130
107087,46044,28
105272,31880,251
26553,21637,464
65669,7660,381
122704,5189,151
73974,467,288
157960,6222,473
20678,9433,308
59519,20891,230
185330,30667,427
161996,37668,264
119691,1151,316
256,5160,106
143667,5839,148
122977,22669,367
136044,33222,225
54731,7063,157
180542,37561,91
170642,30734,179
154799,589,387
1425,19380,204
7772,12472,198
169213,36873,266
150795,43745,98
188135,23127,251
44155,8392,199
137194,46426,204
33231,23635,385
64585,29676,280
171174,45800,209
22812,31149,409
17412,21005,410
19351,34452,219
96710,23300,497
94351,30978,82
162932,33420,235
64119,8496,406
8592,40016,492
199494,12920,275
50839,28464,449
138242,20701,200
195989,23951,109
147915,12237,139
108260,1448,414
182512,33281,153
184438,20542,63
71693,37583,293
164143,6307,342
78522,2921,231
125093,13550,446
79899,2991,160
51010,47056,238
176752,27676,63
130280,14938,352
183391,21367,287
5601,30529,149
125037,4871,301
43287,41951,294
165668,48226,347
38921,44897,253
131258,11008,95
83442,13905,453
64587,46052,479
120614,26209,391
68005,24907,319
73428,30854,110
54973,35219,293
118375,35953,106
191668,18609,193
41954,16257,436
72905,5149,323
56051,33133,16
6479,37303,124
61047,33304,197
74827,4983,259
72562,46369,415
33999,38050,472
157775,11003,412
92484,26213,347
64707,38152,441
72936,16043,480
71919,39405,281
3906,49242,203
65849,330,234
46750,23638,150
157513,6597,84
59189,9032,246
133230,11877,107
79867,2703,463
98989,45689,371
128171,4877,436
60112,44857,469
124440,46567,351
96311,38076,227
174147,6827,463
128828,33744,63
103422,21126,461
151792,10870,455
186597,32355,213
3080,27791,33
150892,35617,76
106604,19813,380
2893,38645,410
160985,24421,385
90662,47507,259
2031,32918,308
27982,34190,181
189218,42140,228
16851,27340,143
52307,26999,487
75732,49702,339
87439,28949,133
92078,39268,416
161394,38345,432
126730,36606,303
72245,40848,283
74407,30822,157
75996,24979,112
119031,44339,289
22270,29053,475
145563,46520,261
167188,4797,239
130465,4456,278
72412,18822,59
54978,4205,358
87387,11793,479
142001,46963,445
153845,7171,137
47541,25819,216
111978,27399,450
46555,8494,129
106518,10098,91
102846,34562,203
176612,41338,419
110454,21977,366
25419,2508,94
103430,31674,450
20287,5275,333
29491,30784,196
118074,42570,45
108786,18515,323
79050,17636,277
11025,14197,185
120782,37082,69
83419,535,44
134462,22410,411
36356,40814,113
197848,49663,111
129716,4237,205
126860,4296,430
78401,18906,276
104322,15463,36
45485,34051,225
137031,37300,450
78740,25242,227
37055,41160,56
85904,25199,268
81387,48572,348
58008,29116,24
90314,41128,383
75909,31902,242
75651,17525,481
69328,36811,431
82228,11035,154
130071,38903,330
38405,21607,405
113719,40652,324
95505,49923,51
169186,974,155
37476,21728,164
58365,42757,488
58265,18358,320
190248,40724,297
180656,10991,307
136294,11538,146
139871,45855,33
186872,46997,12
49098,8811,306
128440,6535,382
51537,21386,226
37547,35692,328
53815,36318,133
43402,33290,370
163211,32971,346
39847,26960,371
41498,29797,195
42657,43896,71
143844,4470,216
21768,3053,224
141830,45643,205
4286,43898,67
179416,42908,237
8309,11659,81
154605,2392,274
46846,39420,33
135957,30988,44
175813,25654,182
155706,27428,184
1990,36037,129
28766,38662,166
31457,32333,160
60362,48657,242
65596,33376,487
119669,42872,476
64811,15433,57
90640,9659,498
75216,28151,315
192201,2021,427
1260,31710,88
139464,24360,462
148129,19041,445
72006,968,225
93270,26475,241
86289,4834,166
98965,22757,212
192942,3012,436
323,46562,21
48714,26236,441
660,48289,193
56408,46796,301
199552,4343,146
167850,26997,39
4314,2873,157
29370,49345,53
72624,6533,360
30139,11444,87
85354,17986,314
9000,9477,162
148452,24263,304
49299,24138,260
148279,43648,87
150209,42124,171
198801,25644,255
5609,36986,304
78097,48755,308
178453,38189,30
126521,38407,411
154651,3057,220
123346,4723,499
17448,13059,403
132537,24987,56
165570,47237,45
143165,23695,171
172652,48122,491
652,19126,299
145255,39007,291
23383,41562,220
75573,24625,373
98348,23762,375
60322,7750,46
142680,16519,276
45518,35011,38
20414,12058,487
68605,48375,224
14413,25221,491
80307,7436,479
33886,3878,360
166124,5110,323
198150,35289,26
89957,38717,161
99718,24322,39
5595,29886,158
110352,13244,486
185361,49264,303
9262,27518,208
93611,8919,439
147802,37241,89
137791,6736,341
181715,9579,341
16834,24619,461
6977,28348,101
37345,43617,115
181992,47155,407
161022,30243,340
145639,42714,97
156662,3370,81
166871,21916,342
107091,49370,472
82424,40323,343
92916,47924,400
179046,27223,312
5951,33019,410
50887,13983,380
152426,28810,94
70564,34905,238
24775,49650,170
37557,1586,449
4961,36817,171
60123,15385,44
169007,25036,141
39912,15670,49
73287,38953,375
153071,27512,327
128094,3350,142
84864,26408,235
51529,23020,231
24869,14227,200
104474,13258,180
61841,44333,135
56686,22222,169
21621,7204,145
100616,14761,461
60327,37027,258
37252,12350,93
122085,32454,212
144900,43503,38
123319,28925,339
37011,3787,32
109543,12032,463
174,45413,436
102756,16277,142
135610,14242,177
73303,23144,390
131248,5366,285
124233,10552,51
49626,18582,293
40889,12899,424
165201,717,163
178808,31727,124
25949,303,58
143187,45191,105
111555,29697,374
72851,48308,496
10649,26059,27
158893,1710,373
19366,22700,214
23620,6301,481
26067,16764,363
48688,9931,139
86072,38132,107
139685,31744,369
75996,31237,166
120569,27204,337
57797,24993,35
196725,36001,199
130892,16152,100
71223,44695,213
87228,18733,123
99454,30066,465
184324,4220,476
63951,7209,36
108355,14781,265
195182,27301,488
128072,44766,460
154889,32737,203
26299,23961,481
83582,972,244
159468,9316,147
62209,44772,223
37726,16982,392
62677,21732,22
36397,48274,378
149658,6369,315
135921,10251,122
109280,14350,485
140599,21133,311
116980,5422,341
46472,11999,439
47680,29473,347
87103,27347,397
58611,31310,254
66618,24680,418
46540,22221,435
163072,27345,415
159259,13093,375
41993,303,267
100188,16556,191
165656,24865,319
69051,12285,144
26687,25184,131
82830,36724,142
151495,43969,111
105546,39138,402
63246,26651,372
121473,46034,95
33462,31518,280
134803,5182,46
101056,30884,381
111816,31150,335
179488,34288,432
173786,13464,429
98346,44991,463
18684,26336,288
31421,37422,494
76593,43178,326
127224,46435,336
152469,33045,437
137472,45642,285
182630,39539,87
114873,22283,422
106724,38932,106
159223,37070,381
54309,12485,98
49291,11740,74
61421,35998,142
177994,42264,104
54565,5163,230
207,42319,305
55254,2110,180
16402,4419,161
77561,20661,109
197521,16685,146
85460,42252,296
58747,46360,305
196781,35833,273
160003,13322,174
101293,39246,146
140074,39365,197
148964,35008,12
73525,4495,378
97195,27910,430
10876,32421,300
59404,25615,380
5180,31555,299
171590,16112,51
134123,3384,53
3051,33362,85
184300,29276,231
80936,35532,369
120048,5538,289
180558,30414,104
26460,9823,435
166059,29176,494
110353,31794,405
115478,22642,38
61558,24307,287
115457,6511,223
120629,47021,254
190711,47225,146
48950,42335,333
4283,10943,34
88954,40087,395
156626,29316,347
64844,17896,17
98884,40490,487
101455,26115,310
35562,28120,95
57905,42318,444
3545,31321,481
171815,47249,407
153098,2126,57
118641,37185,355
21804,34665,243
147743,24511,207
58410,29751,453
113054,40897,420
155278,43369,465
97726,47903,123
199299,25141,179
59482,35604,213
105381,35992,294
197817,786,270
71969,9981,418
125767,35722,412
110608,387,50
177774,20004,237
98194,36064,353
170369,10340,148
159379,26588,288
59231,28417,480
170495,25549,223
174414,49163,99
72389,6458,283
68120,39284,119
71183,35283,203
76682,6770,492
89352,17789,412
119878,44174,72
78231,19424,71
25692,17630,186
143824,37013,234
138421,38912,78
149542,18936,226
130447,41938,459
192779,34858,459
111699,4301,403
187434,42857,87
94638,42314,337
17280,13928,71
60004,38327,407
68078,43503,380
175314,816,82
83717,13451,356
145170,47274,89
173462,29525,411
132272,45137,326
189472,1850,402
54173,49999,371
1475,38756,440
172256,22022,105
71021,31988,428
153133,10155,363
191575,45046,420
113595,44046,378
46532,5474,172
141435,31155,422
84014,43560,53
160619,37121,74
20160,29463,136
95009,10923,256
84989,42413,389
107207,38630,41
28386,32229,232
130558,9632,245
19847,23529,310
31304,39115,369
175580,42504,144
21764,42383,345
23378,44076,452
13614,4022,138
163456,4720,363
116111,14877,262
123116,29326,410
122395,15886,282
159531,27422,252
53948,39712,126
180924,46164,422
90785,1170,417
3228,49246,461
89582,19999,72
112732,35441,94
97401,26159,120
66293,16162,354
79978,3041,309
47879,18342,244
35276,40197,179
179603,12786,301
72488,17883,172
192012,4745,471
76370,23190,254
31958,7566,204
119683,38546,492
29518,19131,142
66884,24161,234
23031,12448,90
196014,28326,227
47080,10264,58
74467,30253,153
116424,17392,88
8069,28787,478
186084,48889,93
94298,5666,212
53661,44704,120
102580,20806,11
126484,25774,223
62124,16072,74
196816,48534,239
150390,25772,435
116361,2932,213
139169,39965,225
26447,49015,462
146927,15121,37
196403,45687,401
47017,35937,332
81088,38887,453
189359,41761,84
183719,40783,475
43438,22543,16
36227,31891,487
37317,23050,386
184033,40745,255
169964,12537,285
8359,26597,477
7229,31307,218
108256,13358,480
65945,37040,154
140116,32837,476
39413,49281,373
162535,30075,414
95095,294,196
63520,45792,233
118160,38951,125
192254,28640,392
73396,41739,280
44517,32580,475
183496,20620,205
50822,45707,350
93604,37704,457
75268,27271,120
8063,34881,75
69046,43021,64
136994,13818,202
156823,13499,46
14707,36150,275
144255,10211,366
41601,33225,100
139362,34388,50
150042,17757,82
35238,15611,297
161130,48716,450
150030,568,137
188754,33310,432
126552,7009,476
14580,47401,452
19475,31279,184
19400,35603,493
111124,18250,257
168098,39089,111
45958,15904,141
119856,6259,428
165795,18073,308
176625,23060,206
106547,13131,167
102397,48143,17
168732,28795,393
44583,87,423
199474,30991,219
108070,13830,161
59573,13682,114
55149,888,186
26799,20970,257
184619,13201,212
161512,38742,469
148550,29272,193
20934,32372,12
181695,30453,312
88808,6510,302
64836,27260,252
28855,11765,174
42017,27377,335
110708,44767,30
105846,28041,432
98758,40965,497
136085,24067,56
4261,20456,241
140496,35795,64
176168,5922,115
43552,23266,458
165971,16713,176
142071,37250,417
80065,46721,258
46681,9612,258
171718,16192,132
58273,19640,182
66507,12164,232
106961,20530,26
19133,43277,460
27832,16633,373
85312,32682,239
19968,11040,213
68790,47775,348
80717,611,79
191928,22501,146
173293,16561,152
81103,12982,32
2401,25978,472
84457,7976,230
186982,44761,367
11910,35110,222
123452,23143,290
37826,1941,179
59971,37564,141
115230,36419,65
24674,47706,452
120116,26551,464
114478,21924,15
103717,27112,35
188258,29942,375
51520,46570,240
43009,31063,296
67591,6637,327
139822,29036,179
152273,40123,12
59310,49276,155
158242,46592,200
8519,23156,167
166297,30449,237
31884,32925,376
152000,20180,120
175397,46738,121
30646,35667,194
119856,42344,427
185222,37666,394
65914,11600,119
92050,607,456
127652,21897,257
113869,26788,30
166342,8390,438
71590,47469,366
46646,27881,417
197674,25198,98
105279,8719,500
42917,43980,410
154079,39834,78
160505,48292,467
104572,7704,447
29523,38407,279
82975,16977,236
59787,36268,318
58545,48552,322
31878,11943,87
192959,25702,388
145977,38913,330
114037,39988,133
14614,26662,77
138940,7854,298
168113,30583,442
130231,15197,217
108816,13164,489
172660,42492,458
86253,29426,54
190459,4184,183
73097,25052,298
46495,17696,63
37144,13482,308
16051,27388,78
10352,34826,354
163022,23403,482
130660,45677,133
114295,14975,282
181313,49465,41
91070,32233,69
76024,25646,182
129878,26543,111
66917,38440,275
51219,35353,117
115098,27137,92
129722,44477,275
18015,30565,376
187739,1769,149
94865,40933,48
152400,25652,217
123098,1560,126
131285,49815,20
33436,34558,135
140245,19766,457
452,25508,136
48936,19858,210
199317,41287,23
11565,12301,35
79758,33156,81
161296,48871,157
156656,9747,318
147607,16424,288
37868,9863,290
112656,31148,205
94590,13952,71
141746,18958,159
14671,1152,232
80375,36401,380
196747,42589,254
115861,4936,14
165114,16497,379
169618,40234,13
122811,31683,24
173084,17887,79
37797,14699,374
149641,36703,185
138924,33667,239
24411,23984,479
55618,37479,231
198119,27075,267
4202,289,224
126700,36903,341
186069,33250,29
87800,7417,347
93264,29776,178
118940,41904,497
11666,36514,312
87757,2075,403
38136,12006,322
102139,11869,277
8189,31589,186
32019,39526,45
197432,35767,469
30607,49534,148
190759,19122,166
118830,11283,121
53503,22524,84
165862,47234,474
67901,40095,419
178716,31452,299
149899,37091,254
128564,46134,389
163069,25348,316
9448,28540,41
131196,29989,485
176840,19722,467
90776,10726,46
101001,34242,414
81767,38600,254
73170,10190,364
30964,39749,423
181637,10295,190
7216,19279,297
110631,37325,94
4515,28638,196
32364,11215,337
19775,22607,180
162131,36655,373
159174,49799,158
114839,26320,153
51336,35585,340
108772,15491,228
127758,2664,255
18864,7492,160
158413,6462,279
44853,14815,173
128090,44628,374
97214,12801,135
72146,5434,463
126739,27407,363
90036,35756,64
105644,40911,56
161507,37435,409
42638,26316,63
138424,19230,161
89369,42569,352
195297,45400,170
181203,8737,91
2304,8356,314
86006,45245,136
194105,23538,294
171108,15156,65
111381,39036,126
52897,49001,419
65061,15574,205
42938,10250,215
31977,17162,30
83483,42145,110
39694,38646,398
141164,11174,217
119765,30080,196
35872,20864,436
44478,46048,392
79824,20140,275
111202,6036,272
65815,29344,359
79601,8434,225
114857,13930,166
107211,26390,186
123197,12238,328
102400,9562,153
175832,41645,437
159730,16495,383
112288,35001,277
194304,24118,13
173880,1250,219
96454,47248,398
54315,44857,257
126839,11108,96
83474,3162,98
15662,29922,260
154873,17560,56
77185,18017,394
57782,42511,160
107872,21840,174
81558,38443,389
71682,18423,476
198261,21975,119
151197,11053,434
55994,27520,203
138150,34763,362
13185,47844,487
77440,19170,491
77437,27229,383
136129,9904,18
27255,46298,279
103589,31301,81
150659,7680,468
160574,9061,256
94792,49500,109
120207,34955,422
24996,37303,140
101484,1957,358
128455,19973,497
198450,20896,470
8974,14979,494
44359,19556,51
168284,29968,289
25434,7047,149
90550,49711,273
17353,4128,274
7052,23501,228
179293,2178,383
69091,35461,194
111213,42812,125
59326,4394,367
180846,5228,80
103150,38606,15
47808,6702,103
125082,33478,207
195248,11607,236
199522,3334,319
118204,32045,364
139034,16965,459
24998,29831,31
196049,1334,39
124214,31073,284
89048,33707,436
44803,5132,468
162414,46231,486
137707,16046,495
155471,27563,64
184196,17298,35
134903,27260,342
79290,37897,74
81739,6700,59
51010,39092,78
146793,42628,24
179512,32696,181
133119,31722,435
117624,49482,495
10428,14754,21
85917,42181,340
79166,36444,316
120891,4946,23
101735,37502,265
86231,16992,450
77481,41694,139
97845,24628,202
96454,8628,225
158795,36577,128
149820,35940,395
92674,20923,395
166711,8555,434
173215,5909,228
161149,36363,80
166882,29723,334
130942,8480,455
64948,34362,138
180663,28257,354
175779,30449,32
133888,49821,387
157233,43520,389
156321,29334,144
76894,25130,136
18581,15853,414
78391,17300,252
64194,33810,273
69289,31638,50
73590,42909,129
190270,11552,170
95329,16678,369
74545,41720,412
62562,42362,170
50141,8251,345
185847,48498,331
7518,37838,113
3584,9958,222
133903,27262,75
27089,4861,189
137324,32761,58
89191,40029,355
4027,34511,397
121317,8995,256
88253,16906,479
107790,48402,302
35999,4369,422
134646,16428,323
11163,44376,324
109432,8591,498
116221,28841,133
148032,40966,486
131776,3995,274
78399,22759,157
169860,36707,216
140944,36083,415
152374,38281,209
74839,18576,222
64873,3813,174
65663,5556,76
18685,27734,128
149495,23957,336
92977,33841,29
149643,12785,36
193928,8329,37
167627,22215,453
121365,42864,373
19128,2702,41
35326,29982,438
154185,5400,420
80102,20544,426
38978,38265,445
168823,8866,434
98953,802,110
98279,49399,401
35975,33668,439
72194,32789,360
196113,24386,313
89561,27750,466
123960,11187,276
191532,14725,200
167933,24295,453
27238,16796,416
48532,12809,438
99735,44377,382
68695,37285,367
148742,49056,249
133674,40987,478
16624,7559,232
99078,20861,148
176841,28196,249
9109,44947,454
139344,27886,100
197697,2521,20
14936,44673,279
91017,12478,41
162363,21649,341
10373,17420,119
181700,47366,104
121065,18723,46
47486,15011,103
166168,49363,48
63248,33400,353
161427,38456,70
5325,34284,88
68309,37340,460
132963,11384,455
32386,38590,405
10120,18578,128
181279,14085,223
43720,7543,320
158817,20291,302
102031,41065,46
3984,24788,437
55686,3289,183
164506,9059,145
46970,1599,44
160415,34177,277
189080,18341,479
119595,31535,271
47099,28396,253
102716,45901,415
126828,48231,47
187691,33593,455
57755,57,210
104212,11014,479
133971,19533,427
194789,46330,370
158084,37805,385
97966,9989,180
79661,26089,478
117592,25618,120
95135,12421,414
63416,8684,47
892,8671,236
116382,37747,46
100778,35088,341
7007,5425,332
123405,15177,350
128389,2432,281
187602,14398,499
195635,34496,363
71431,750,357
153780,49938,136
192760,46273,160
119310,15249,39
83291,14655,367
146047,14730,257
176405,15838,111
1248,43661,412
32488,13196,109
6703,37396,41
111083,46535,288
135646,21070,124
189119,47453,12
150231,14419,456
27196,11218,486
15748,37701,320
195659,45801,345
58554,13446,345
71995,17327,222
37790,2630,179
146461,17929,200
29326,40894,283
94250,8797,272
178017,42382,453
86248,16185,146
28277,45248,96
115077,37984,330
125674,27904,352
93496,12973,86
169984,17276,115
78580,3016,307
175326,21694,334
173521,8512,367
58171,41985,335
120586,45502,343
75323,44082,417
98096,23571,441
197763,18766,83
48718,41922,163
165113,4677,259
91988,42389,486
68206,630,157
54904,12172,184
181190,19181,441
108627,47291,210
66686,7370,218
123870,21758,222
66131,14730,472
66356,13146,479
81468,23600,241
92645,7913,198
96485,31515,259
102393,3366,231
138729,14279,71
6103,14961,118
145466,30057,391
63745,12025,143
151376,6547,171
129645,44505,167
126681,2762,407
131374,38863,166
54497,14425,122
15399,5337,141
91206,39093,86
23310,17544,107
72526,3418,257
10712,45383,303
111095,21850,458
33565,4058,92
55388,253,282
92035,49748,238
26135,21741,402
7094,10087,325
112022,35492,438
109126,46401,20
100218,34249,185
150016,4739,191
109252,35544,407
86585,7834,160
140011,38112,77
18296,49227,144
63935,15946,199
186338,19398,358
114066,4338,132
4498,16463,268
177827,36554,164
60167,9173,427
49267,22136,213
96529,39963,125
115771,34639,486
15881,7164,481
151024,44869,104
31632,36942,441
72356,38385,489
703,10704,300
37643,31828,185
123367,25170,133
121463,43812,324
98206,27986,29
198367,22069,198
153504,6416,371
171583,37675,412
25270,39094,60
33741,5510,357
59317,30454,135
186096,26093,183
176751,33551,102
172856,17407,185
4850,45286,302
138040,33494,44
144594,1008,262
187166,42825,232
99718,995,476
35471,16987,474
25549,25310,49
135228,14713,478
87140,30103,447
26251,20299,262
39843,15357,100
5682,48649,492
55856,5495,100
119279,5820,182
119912,6474,93
170471,39018,19
129134,34911,228
41622,26124,137
151896,40743,123
99375,35713,357
195900,40693,179
121557,35874,390
115400,13378,443
156283,17943,471
50985,35748,346
122802,20285,284
102201,40161,97
6424,10118,237
84745,26558,422
130274,10025,164
149951,2391,85
74611,22024,305
165709,48872,172
112410,18196,67
143693,21145,143
54383,31038,191
138686,7275,44
6029,23222,217
32458,25776,254
166540,5973,426
142805,26428,181
158067,61,443
130340,46198,161
57597,16309,219
74709,31263,472
107423,19365,414
37205,6409,493
78471,44087,131
184473,32790,112
115282,16119,52
50372,8178,277
44803,35888,441
131217,42707,121
149130,12813,265
105972,35377,244
199533,2816,347
89440,7595,349
156567,567,113
47090,12648,32
133831,1952,10
10131,15545,170
131806,5408,38
7986,12503,19
123328,25333,290
127508,23976,123
171673,41465,71
136797,32191,74
24635,30277,307
114243,23425,213
169825,40664,51
139114,18274,435
81207,11907,364
144919,36786,264
19603,33148,249
198461,45244,453
188008,22103,81
78505,1650,99
197569,17482,395
174886,32043,465
128397,34835,143
52671,24977,45
49608,18492,284
156304,10175,94
174941,38945,164
129678,7981,473
60371,40289,372
33264,48723,357
45154,1931,279
63200,10525,90
193176,10665,14
49371,35764,445
51799,48884,132
101249,7417,178
163863,14358,204
110851,33356,242
112576,7080,362
1182,37733,165
177835,33596,145
166809,48993,461
151253,23455,131
137293,35927,441
193800,22515,298
128815,2656,91
1192,38807,316
25772,19134,379
199631,36600,396
155226,41441,64
138033,6877,447
65801,19931,328
121560,2502,498
42801,5182,177
43150,18712,200
12951,32800,277
153935,32233,398
41635,24297,447
165978,33434,472
180114,12789,321
79510,28665,145
167929,33202,348
107169,48243,417
24831,7560,484
64984,38053,194
123980,35273,221
133296,965,184
43266,19009,348
15437,26872,214
5857,4474,126
8,43771,410
160068,20857,281
153428,44471,11
120352,47354,137
62814,33359,110
105951,48697,336
4099,37938,494
110327,45175,190
72714,24971,366
58117,21980,400
101865,31085,191
158336,34668,163
163066,27551,360
168889,20457,172
131875,46663,455
50437,22402,208
50258,35336,163
139548,25786,218
87531,30065,34
193642,7997,272
29694,47577,87
113061,43017,24
87514,29841,90
85561,31323,422
45600,30150,474
191121,22390,24
128098,39659,116
150684,34997,107
18003,49274,298
77361,11304,248
15921,33411,378
160832,37944,165
33505,5597,405
181633,35854,300
47945,20891,445
76309,35748,458
