InvoiceID,GoodsID,Quantity
382630,39648,83
361438,29114,81
413988,6740,22
387296,38455,74
367296,31876,94
315336,3820,76
120295,11828,47
358989,35809,95
409792,5532,60
402639,35606,44
148147,30625,6
477719,20394,21
40442,32579,63
105668,22484,70
464491,48022,92
177757,3400,19
483707,44542,97
282145,26265,2
213,39860,55
87396,7824,39
480058,36760,13
326326,43861,45
19841,36836,4
257976,571,82
484593,26931,9
204123,38345,23
19265,17732,7
44552,42689,15
456079,46693,95
126331,41110,23
132082,26292,35
384232,27853,31
484153,48957,85
361471,48812,98
284055,25962,12
125241,358,88
276391,1521,75
93580,16039,48
443231,10997,42
76637,7793,61
290931,22666,66
454157,5222,72
351860,44418,8
43065,17062,94
454296,23582,18
286079,5271,85
124558,987,45
210083,46913,46
251411,22811,43
43576,42146,77
338672,39100,87
468894,14324,46
169981,49408,72
305233,37796,40
121369,45321,32
17905,6586,58
435928,37840,88
455031,23126,76
106471,42379,57
226370,25535,67
256022,8011,60
341457,14242,36
104195,3589,73
10901,38363,13
355220,9103,39
449498,41138,14
159726,8529,9
282019,17251,59
319223,28187,99
196884,23331,56
98121,17245,28
56273,45351,99
221727,4943,34
82406,1356,41
374844,43366,67
88716,14001,91
459953,28341,85
38208,3243,46
263446,9612,92
124989,47368,32
65046,3078,15
255563,7681,50
75319,45303,68
370528,25013,11
428546,33053,16
397894,46455,12
311009,6685,11
387328,42394,40
400172,19261,98
343990,1710,92
30561,9700,36
276789,26223,77
378039,16678,3
56629,18618,33
218228,33454,78
255564,27311,20
474419,3350,77
10592,47872,49
169769,37970,5
267863,36252,93
346772,47918,69
346044,41265,47
37956,42482,73
456197,40239,15
433543,31541,36
33809,25584,55
376151,45053,81
472080,44773,61
299189,562,60
421684,19855,3
238057,39751,69
272559,43904,46
162791,11660,46
169371,34635,39
311387,44688,96
245215,28720,20
453306,11280,97
467478,23188,68
453110,32681,57
218799,32503,85
373752,47192,49
481628,32300,85
459221,556,30
139048,13319,36
265978,34587,67
412030,11085,94
172563,46649,38
140124,45857,93
312983,16486,21
370345,7850,14
287647,47434,31
185280,42981,39
295633,46885,40
351302,11131,24
347691,32096,82
106032,39478,8
94281,24973,42
148456,2408,59
234673,39628,30
2215,28366,24
410712,8739,64
418746,21566,30
392172,4094,40
415633,3756,23
16089,12901,10
114927,46282,80
198823,7374,40
157119,43841,32
214055,39991,45
410628,26440,22
134965,44940,77
359957,49023,32
476659,3728,42
492913,17287,8
198180,11947,45
474590,35381,48
380583,23767,41
387690,165,45
168607,29184,87
381663,29269,74
414279,36365,65
409954,33635,51
284887,46327,48
367694,49069,78
405245,1953,64
2472,12712,74
201978,38851,51
51435,23886,92
363166,12477,94
112698,557,51
35304,77,26
494319,20872,69
311722,3403,65
211486,37598,81
235222,13428,82
95489,42137,84
170466,26504,25
480688,3502,80
56033,49528,93
219262,45143,83
475088,35209,4
142467,46544,79
452558,49137,16
377563,41746,96
459468,39501,17
113356,8203,21
193665,9950,42
9275,23688,7
411829,21570,14
29231,15250,75
447156,3126,34
267908,19988,37
103512,12055,1
3206,17536,64
202528,21679,65
344876,19402,43
216437,8628,52
486779,19552,35
152685,16232,53
161543,26289,6
13605,8237,33
110879,2687,7
387622,37276,10
15766,10450,29
131054,39137,15
111426,33783,47
287595,39388,84
363116,17519,87
247917,47227,13
166174,13939,25
491355,9194,22
234026,28575,9
232874,40256,78
336597,48713,56
192532,40694,99
183360,6621,4
94415,9827,7
362981,9170,77
461870,11060,84
158355,6869,41
227152,22129,24
496645,3416,61
363124,47563,23
258836,35546,34
376659,4432,65
266351,39573,15
380300,13367,78
412939,37888,28
470584,18647,41
245802,21407,100
107339,20904,61
100918,25956,1
286490,30035,51
244589,45924,9
50625,41656,81
151100,48073,58
154703,10684,84
133192,2429,57
474911,17462,53
165613,27563,65
21760,5957,86
25778,8428,80
493987,5010,4
166096,44312,49
103123,21309,62
179555,25093,12
188522,32419,97
304749,4525,51
216849,12711,16
338747,41320,31
346386,36828,16
254354,29831,46
226788,3421,30
455372,17294,41
189388,32557,26
428307,9008,68
235885,21857,86
302166,17744,74
47262,33038,39
83403,30602,79
169427,44748,22
389516,36588,6
403196,35421,20
121280,46956,86
43387,255,44
186136,4252,38
196430,38476,95
50652,49674,73
480706,5516,94
320797,31010,50
96637,34268,52
203084,7815,74
404467,42756,11
358558,44949,65
78368,49624,8
437519,45690,35
119757,25492,89
95577,19572,10
378442,26397,24
96242,38932,22
139308,2527,58
230839,33628,23
461497,31467,3
83614,38485,72
163080,24229,4
7242,43337,21
254774,4182,56
443037,5501,27
203967,2104,29
67403,30872,34
337137,8366,56
275653,31225,30
62649,16378,96
134489,30750,84
423813,25251,82
44023,6256,66
193153,219,82
1233,48009,4
328473,43047,46
307119,22217,11
197940,39145,62
98039,28990,76
498330,23476,91
219121,15492,5
492480,14098,10
152006,43861,4
29070,7261,64
70936,6779,3
145357,43481,26
426259,27097,19
329251,1274,65
304619,9004,94
153330,4358,27
352450,8534,1
311797,2749,7
421997,11808,96
225947,24142,15
328214,47141,60
489317,34438,20
207860,44275,42
170875,18952,26
374061,42573,56
478496,20694,26
87724,34888,83
360679,41572,44
195533,37760,15
395847,24817,10
326607,548,96
31322,9815,2
215648,8600,84
271716,24765,80
337967,46967,38
158167,7418,39
49481,30189,89
1593,37104,98
179238,48066,62
329263,12766,42
384450,42031,80
48950,709,52
151273,22089,40
20462,1151,41
304449,19251,23
20038,40081,29
61883,34483,39
428911,1154,6
208020,39883,73
363820,1625,94
203917,41244,96
281108,16892,14
361454,46233,64
119120,23757,11
400033,13054,40
91753,25250,3
123338,13601,15
357702,35381,11
242233,9591,1
293549,47584,68
267380,7618,94
65052,2616,95
417145,7667,85
279660,41684,26
84216,23799,91
54577,44306,8
56444,48753,76
411884,20260,55
392623,30203,38
200255,28180,81
97416,32692,72
182689,10358,16
394405,47143,52
322296,46502,5
193347,12954,31
194117,4058,64
458235,39384,75
98472,36182,88
121521,970,29
114285,4312,88
286001,13813,24
362186,49242,29
312453,41950,5
369261,44764,95
364340,21755,90
335903,44756,68
488644,5118,55
118378,39051,10
313019,44049,75
204431,39870,34
163648,28469,5
493795,39953,26
219795,16588,17
245643,37271,34
417187,10994,82
211917,8422,58
177991,9825,78
330512,328,67
175398,40207,95
170272,38289,13
177925,3639,38
474995,44867,43
413852,16435,60
79735,6841,56
153014,20144,80
458772,49666,8
6366,26624,73
223026,7905,55
395447,28558,4
340876,44313,15
437273,27480,28
92171,33341,16
320280,20081,29
309624,31619,96
338572,43930,30
309884,47879,26
389678,13070,29
423589,14744,14
211217,35984,38
16950,23350,4
214983,2006,86
239583,25544,33
40245,22132,69
157004,49765,92
433318,21403,37
342882,14319,26
394079,31106,88
124854,20136,50
232093,32421,7
335791,25073,72
451969,21820,77
497193,9211,59
222523,24752,96
67115,24570,28
415037,32268,69
117666,224,79
284127,4104,47
110549,3560,44
493347,28743,81
42818,2534,88
183974,39621,12
351074,2917,31
249670,3951,8
139744,198,84
385648,8482,33
443252,11682,65
481316,1405,24
496391,10162,35
74922,13379,87
445263,21914,63
229536,19266,81
267508,32921,40
10412,18078,53
126817,21593,34
408762,47378,32
255400,23157,77
216779,13507,78
147369,19937,44
435984,29019,65
253792,10321,77
167845,16977,60
278246,3371,51
350775,22071,46
178418,14481,95
243872,30157,44
81286,30993,31
472169,16706,85
161809,36265,59
29351,21751,86
19225,4834,20
84316,13951,79
387585,23778,86
174106,23009,3
257304,1046,87
102065,12399,6
264057,3326,29
252757,16259,79
449974,42041,82
363065,29014,68
243833,43523,38
455276,1584,24
132221,32904,16
358026,30655,15
313457,32565,22
118257,37908,36
193119,32116,59
392238,27903,87
191264,32056,11
150235,49203,54
399712,41179,72
133176,14317,96
7112,8545,76
320968,15317,85
172518,29076,72
67507,48084,66
465704,37774,97
406683,39072,24
107031,42442,95
390013,28076,91
291371,5985,51
162556,22456,36
271720,16380,5
383173,23561,10
25783,30889,69
267866,27223,16
257406,2028,83
270391,33598,56
384358,7521,87
324508,46994,13
449828,16429,6
364374,18911,17
183218,69,66
72662,6017,71
427812,20093,62
157999,1606,20
372968,17325,98
398411,14982,79
460217,29903,59
310946,44354,26
17820,11415,87
329463,34570,1
401739,39564,27
219534,24826,25
122352,45613,77
135140,38572,6
404198,3184,82
85685,16569,50
282161,41041,62
45903,45458,50
110772,8587,92
39539,14703,97
75189,47030,22
11428,23152,49
179719,27228,14
65295,21440,44
60668,46174,42
31434,35009,76
142502,11422,6
25796,29251,65
303853,48287,81
122575,47198,31
302408,32555,75
211034,9057,77
20895,37080,82
409853,38888,3
73700,17053,24
239960,48628,13
475208,41626,57
405837,3616,47
49065,9222,77
241668,15095,93
341071,22287,35
473869,16448,53
275343,47448,73
432240,12719,18
157579,5716,4
110384,6836,93
208542,23513,50
463335,48211,92
233347,38209,9
303835,41115,44
454877,12282,75
307334,24216,16
314759,33237,30
294700,4188,68
105320,14758,50
39519,29804,32
174153,32775,54
124983,25223,39
54722,17548,5
443808,38511,13
215601,15690,30
2737,32588,42
22438,33877,59
166672,30960,15
45942,2779,52
181106,47985,75
188003,19993,69
475368,11647,98
108348,1153,85
374181,21009,10
450647,5950,9
187628,32812,32
325391,35069,3
430571,42054,24
388818,49957,43
423392,6900,61
137410,14898,71
50804,34711,60
214851,33536,80
470586,27618,14
317650,24512,78
260197,5433,89
398049,12864,58
322324,35256,56
357548,15603,39
177744,28101,28
110264,46393,16
477541,13723,72
200548,38739,9
222928,39718,4
100379,11965,28
477776,19929,12
65442,49116,60
118096,33068,75
52591,19585,100
246937,17714,25
318819,24665,96
482895,8657,55
470854,8602,15
199916,8844,33
127813,28854,12
457103,30190,71
411340,22125,40
398313,28412,25
183703,31957,58
221049,43352,44
342959,11572,59
74307,22244,99
321353,11761,41
23147,27173,33
454628,17206,7
112563,10013,10
94599,16814,66
2939,36082,65
106088,21984,96
226721,31390,50
295562,44423,35
89639,33512,60
195859,18757,69
267262,34107,97
352559,33247,4
250582,23528,92
33579,40684,88
29673,8971,62
201998,14344,37
341002,16492,5
47018,46276,33
153581,10336,56
51530,14685,75
104373,47696,56
133821,9017,59
305793,23885,19
353546,43832,10
270325,10674,57
423513,22434,81
140440,15958,31
264474,30227,29
199888,8818,20
155506,5443,84
57508,49382,89
54159,16735,76
2703,1034,30
3264,9371,17
144866,39713,21
291705,14112,35
9247,5808,89
295328,21154,23
122043,22847,11
42176,12233,41
3856,7967,63
336693,40166,1
28566,18041,28
146947,22589,65
475773,49393,70
149283,15689,22
450501,1141,6
257353,48990,48
25453,27562,53
71195,47658,15
133247,41541,92
139907,14740,21
499418,11420,20
89805,35316,46
189383,45691,77
285495,23313,16
461998,32492,16
30410,30475,1
360824,23317,3
494784,9615,73
60328,5533,41
470865,3349,8
100884,36091,29
29010,19718,66
131610,47444,68
6599,709,68
326982,17298,63
218757,299,52
453645,22567,33
401784,27302,41
52300,49195,26
80551,24374,20
1311,21788,65
249199,8182,31
40014,48052,91
278320,31015,35
276995,3502,43
176377,13730,43
271185,3100,44
216267,16599,22
115648,44893,57
78980,32908,31
75620,30298,7
100502,5013,56
229109,48749,18
445314,17614,90
494239,41781,34
253499,24715,41
420291,18936,20
201478,34467,40
106878,37595,81
400199,39658,57
374167,49375,32
10540,19984,49
439100,4541,26
130536,27595,86
2499,29533,56
367486,16504,81
227093,18928,80
497510,48924,32
489123,607,92
413608,40995,50
176081,15063,100
343291,34316,60
121517,13923,80
427046,34940,7
95834,35975,19
53007,33625,39
170498,14800,31
193595,45280,12
131241,23310,87
151,3505,78
239301,41564,42
245005,48860,80
208544,40690,71
55445,44576,79
223840,22014,59
338897,20256,38
251162,40669,27
388062,3037,43
498084,41363,12
5335,40715,26
159111,17128,34
11361,24575,59
373862,25156,71
242276,10288,12
359612,16638,70
75440,43749,92
464125,9398,22
127156,35713,66
212904,35518,79
13166,42848,27
484746,7177,81
344033,48424,51
77463,17883,50
125992,9947,93
15447,23668,47
230457,26116,91
426050,36722,95
268981,21796,78
462099,25411,80
95834,45801,42
164582,29103,99
125161,32514,19
225998,38815,36
342294,49386,32
136448,41550,82
209660,13817,66
284354,34221,34
104624,18942,89
471405,12250,99
63202,5647,63
144216,24104,90
368977,31577,18
322908,47210,61
372825,41558,100
25971,19823,1
432843,29729,11
286208,43398,28
334258,36795,55
40173,33279,92
449563,105,72
224470,12899,47
310557,20099,99
140653,43654,53
81075,34892,100
75135,30491,88
121239,48605,76
494380,46586,87
17956,4399,37
469823,11611,4
296747,29458,87
282387,34311,49
391039,35832,77
285147,39933,53
291344,27029,99
250742,26374,56
304111,38271,81
329479,10262,100
338556,221,18
354848,49156,19
480034,4605,28
120278,12999,42
46686,40396,71
186679,4082,6
32008,5913,50
387189,5656,11
188336,17348,95
196761,11354,18
402912,44021,6
203045,14718,30
93177,22127,62
324489,17605,32
116674,10005,82
497589,24130,37
108691,39898,93
211121,19189,15
409787,38760,76
293025,21085,27
424590,16930,97
292463,42157,19
385703,10229,79
465808,35685,89
397222,18172,49
434117,5107,36
96215,27272,100
357454,33455,10
181425,47106,71
72904,213,70
198744,10589,48
423818,7317,71
154431,16869,54
194161,38799,63
97303,39209,57
333227,11516,35
484601,40650,73
469880,40914,85
139504,10794,71
433197,45404,23
367533,10872,65
114925,19496,11
156175,33380,5
485799,18579,63
168764,27385,1
486931,48957,52
493200,41117,46
394275,40496,65
99638,39014,9
361710,41766,2
182335,42374,89
21042,29722,81
377857,46822,7
315928,47383,95
260786,15891,2
486901,4526,58
57425,29897,10
210630,36187,2
354919,43437,92
125746,26077,10
27567,44211,7
187666,4913,52
4889,49676,58
182468,31749,39
77111,44066,67
368769,21056,33
370764,42006,83
386788,38601,34
479565,46914,100
240073,28973,21
248741,25435,99
480319,12983,56
40216,1863,61
155263,30199,61
47450,14746,83
478060,45208,16
48288,37363,88
248935,38691,56
70255,47693,75
390683,1618,82
64340,34258,34
304484,18854,62
161454,1341,39
215121,11249,79
100413,5426,59
337937,49728,27
11757,7677,46
41276,30277,76
45893,33042,24
218286,45278,71
444908,22352,69
396137,34743,66
399422,14501,23
145128,15361,35
211414,30141,28
439827,6745,5
79131,924,19
244138,35914,3
484825,12130,64
212225,47070,46
349875,20484,21
397560,7563,100
79397,21021,62
95009,18700,30
18105,44640,94
482944,30233,25
458706,27395,89
374639,34624,92
375920,890,34
489390,44074,3
74094,1751,4
294462,32249,12
189962,42858,11
15957,10582,71
206630,30924,23
243734,33121,79
202646,29301,55
198613,35188,31
21490,18377,65
385349,31100,13
117191,18530,36
195277,10510,13
115258,19660,81
233010,19959,66
77258,976,79
32271,47027,79
185508,11166,15
127769,5638,2
164637,26723,2
240155,43708,64
61103,45299,33
343282,30387,82
183532,36989,47
372960,27550,6
359236,46773,53
220266,30965,60
161556,24451,8
119907,16982,48
430355,7918,18
84204,17218,6
335536,45653,2
187289,3533,61
205768,44877,27
485277,14923,45
232152,14337,32
207054,41017,100
323572,34023,68
436125,3736,72
181056,31549,48
82347,6334,77
404556,18488,9
290286,32204,32
466509,2883,31
304290,4553,91
166710,952,88
373723,7295,30
226052,4107,52
40575,41141,92
172919,38306,93
231286,22084,72
239767,5299,86
325336,32714,23
389300,12191,47
132146,4416,82
310635,24660,58
243189,43590,6
12030,23667,48
425726,11792,55
114766,31929,97
218877,36498,8
411268,3633,4
194835,36954,1
245139,1110,86
415087,45069,3
471611,18975,19
496238,14210,24
11351,30630,73
67362,1495,80
113312,44471,3
236436,48704,59
99584,19748,37
481680,9200,26
218355,47711,38
490960,21354,23
319202,263,5
491103,24494,95
220026,18359,65
262560,15838,67
139625,42231,5
332049,15165,96
335340,47893,57
293825,21622,36
126512,43870,76
74241,21371,17
336949,12128,67
407444,16238,72
219067,35457,44
20856,6576,38
203927,13338,67
386798,1862,91
163001,38732,46
128915,13825,72
130338,22001,45
31468,46169,28
334770,1129,37
359278,48956,83
467496,18308,65
213901,25968,82
188480,32494,94
40895,7204,67
131529,29139,68
68946,44568,77
487953,33247,49
469520,47176,35
432724,21508,55
412787,47197,45
462948,8725,85
125289,37363,33
490008,7541,47
279712,8888,72
211180,4372,78
197158,30886,59
12001,20815,31
16347,49100,88
171930,47490,71
5725,31542,47
487974,32908,27
375777,40380,45
389467,5526,11
120529,25166,43
12027,36995,46
91390,15811,37
155112,45602,45
247759,26334,94
247924,49416,44
322721,47721,100
104606,38780,89
161911,47430,3
358602,18208,40
58376,11306,13
378671,49722,65
359634,49052,14
326538,47365,66
91089,38614,72
140423,33963,45
370552,18659,40
128362,36892,90
119156,46291,54
59146,31150,52
202920,27963,88
272757,3359,1
291852,42671,69
174997,45367,41
10405,33292,27
124984,30898,67
221777,10463,72
412960,8762,5
447097,18177,92
355231,8902,66
204568,25604,28
33197,3932,36
408138,14928,8
161145,27329,79
461427,6250,2
115529,39162,63
239845,29274,12
86524,43124,80
303022,29155,55
204907,26801,42
482218,3689,3
84587,36567,75
418701,3674,23
151495,8329,29
386148,38807,90
6399,28696,29
313017,3753,45
493675,47380,8
5606,29474,26
320957,31247,38
385797,4821,20
17947,10365,89
20909,20204,27
465591,27765,21
469424,21836,27
20892,9025,19
214776,32473,58
265639,44794,34
87802,10829,50
356178,39826,67
133660,6037,68
17861,18642,41
186038,29078,9
217797,34140,15
48974,31489,99
175446,7181,94
157230,18052,34
235453,25182,12
74019,38493,23
414285,17993,40
337017,23956,23
83754,15465,69
35423,49747,70
202650,31083,66
414243,16150,59
315817,12193,52
154479,4247,7
207125,20938,16
170550,25417,19
432489,44864,52
363674,15054,24
290323,13290,27
123231,46055,60
228007,23966,23
180831,22069,27
478082,12559,75
22065,15478,7
248094,6556,59
354904,3973,85
309415,43219,24
174633,10066,22
398926,18931,96
407665,32598,52
82667,5786,88
89460,32979,26
275435,34339,40
250086,32189,35
267839,48485,35
241723,6018,30
394220,17092,85
196654,10457,92
411061,38332,78
183978,17115,86
8001,36948,1
189674,3714,80
292289,34511,90
332382,3830,42
275786,39215,93
112135,30255,39
58851,48304,15
37740,48413,43
493010,29251,62
191801,21866,24
78358,40614,28
432285,41868,5
194362,19521,23
238649,24150,33
396125,19874,89
185668,29743,49
355414,49114,36
464266,49623,44
204643,17045,38
446363,38319,50
251152,10361,14
43893,29472,68
226008,43005,99
222135,45807,24
406818,8226,95
131642,31255,36
366161,8172,72
323381,29840,60
428207,6369,84
45391,43827,69
270650,36486,21
325891,28831,13
395403,39142,33
283756,39915,35
18701,18018,62
150305,23736,62
118937,26316,8
60514,3325,55
406198,28296,76
86411,40873,1
53062,24145,76
432445,34241,5
178095,21096,14
308497,19140,35
218928,49843,8
259213,19367,60
457424,7520,15
320682,21395,47
474948,37803,34
399720,40144,89
469663,30458,49
389868,21428,40
162971,23210,2
160857,41845,45
97208,6593,13
190049,48676,43
3258,49773,55
496084,14112,97
255854,4781,94
463416,1412,31
413437,37683,11
416719,7489,12
307858,36576,77
272984,16406,28
94628,12935,5
471467,23250,43
126697,32841,20
241094,15452,36
126108,41151,77
471013,5833,34
247118,47208,89
157714,23105,32
264106,12687,94
442874,40097,34
79047,2796,47
150237,18967,46
347119,45617,92
401349,44180,23
185945,5249,65
429029,1049,8
138719,17845,8
204219,1814,7
448947,312,91
45927,11394,35
89869,3093,81
338818,2238,21
29427,311,8
395333,27127,75
329103,17354,45
259347,7116,80
3052,34682,29
313240,5397,49
388294,30047,4
488419,18369,54
254791,36441,95
258206,46070,73
283575,44139,92
209879,17802,68
9331,30847,24
405531,28622,86
137152,33822,16
183208,45230,4
376637,16282,54
153430,30448,40
335133,42538,66
241302,6601,94
130237,47036,82
19411,3181,57
459029,17676,39
276169,42509,82
81498,37422,21
803,30168,23
413556,9763,45
368038,45710,50
197388,36424,21
172187,34588,53
441721,23446,100
318566,16082,65
108220,31257,35
27404,35307,17
60971,47353,100
67399,19669,46
442414,38627,18
53165,12763,6
9859,26273,65
328738,805,11
489758,25946,40
69514,27836,84
37529,9878,37
188433,46318,23
65751,37168,63
40017,29891,82
379654,29804,57
363600,12585,55
339993,43228,76
145601,42366,53
35974,6397,7
372675,13962,83
387128,15226,75
76496,15041,68
292099,20980,95
230641,37425,86
199755,49818,5
216969,3043,23
373654,43662,33
446508,20061,64
49034,5780,59
120589,37208,13
487015,45717,60
387608,11013,5
482315,41537,28
380371,37579,14
215311,31719,48
196732,20707,69
477237,11134,21
73038,5788,18
252247,38184,81
482825,19811,98
399460,11894,24
41623,15586,36
34905,44699,79
266803,32763,98
315152,40226,62
452464,25590,74
245147,41173,83
60558,48600,26
19672,49036,53
307934,10277,43
65593,6075,54
114188,30454,64
465976,30736,14
466121,12826,96
426189,30686,56
416456,25537,9
35737,47180,1
254707,33470,47
473147,8134,46
23460,23395,48
434216,34003,48
3688,46077,1
418249,6347,51
13081,33948,67
66322,42457,63
407853,10361,2
404338,9730,73
488701,9401,19
351466,1855,8
341473,17017,40
272413,49037,62
413894,36440,16
231467,35896,71
65882,41922,28
319443,26339,49
46783,27430,84
314840,40336,27
455864,14708,2
144083,32695,79
101458,20808,97
343062,49681,74
327548,42675,45
312782,34585,37
287553,35006,30
476556,42757,80
118334,24448,42
267892,43229,95
280399,4701,20
82023,14978,33
434624,32275,46
232373,44757,3
294276,23787,38
164560,48472,87
112998,47623,6
172739,21125,80
443161,898,24
301574,17353,95
141317,46860,66
76111,39182,4
249102,19579,52
307447,46248,63
221487,7152,23
421151,47121,11
193705,37242,88
487557,12487,22
117468,5993,95
250223,17374,30
239036,48853,25
35242,44855,25
190976,15027,27
413552,33849,90
169784,33828,82
222768,8773,90
463155,41037,77
73877,11009,27
426594,46064,56
144315,33827,99
166222,37661,44
86314,45824,76
193330,13102,85
474910,11248,33
226705,2838,15
354911,9326,80
177322,49487,20
59306,48374,61
466919,13750,6
263931,49609,96
93347,22258,30
384274,5412,91
121944,8822,44
455853,4736,81
114211,37854,52
231085,8015,73
377331,8995,88
403150,6280,83
61360,36334,1
233713,41495,80
93878,38212,84
314596,43354,26
158988,31572,30
371198,46445,37
102607,11206,72
179872,9082,43
454491,816,90
363849,31387,86
202495,3240,2
117612,46268,98
34878,21125,94
61375,41839,80
200221,43816,100
424899,28403,31
98303,424,84
403682,13508,79
123626,21823,50
40961,15461,91
181513,2894,93
442046,23373,24
208409,10505,63
477213,35703,29
391542,34764,90
316730,29667,76
256859,2824,94
434277,45186,37
63966,8293,34
323301,10097,1
476005,37638,91
372206,26401,76
42305,8588,13
139444,27943,94
213540,15806,65
92217,16833,52
49451,22249,75
15334,32959,37
384782,1983,100
200115,35709,13
188555,5496,11
415177,25977,11
205660,49693,50
91722,38498,21
261675,30421,95
122640,48403,22
326246,46411,43
80415,15745,61
143013,2472,55
97330,33,15
122603,41632,14
411962,22189,79
194427,7613,83
113261,16962,92
208423,8514,35
233757,29288,2
187454,1884,8
34008,5884,30
72631,45012,76
426612,14487,44
170130,26770,12
366649,40478,69
264546,33191,66
322062,44291,48
466235,46341,74
6617,46933,60
64598,41103,5
401537,28580,70
483467,13560,69
354055,14836,39
158711,47546,23
5251,4370,42
455388,30191,81
41956,18566,84
187452,37578,84
87158,37647,37
349959,21686,85
47793,45748,15
230797,16967,78
102541,27205,13
450094,11792,75
105118,26195,13
168493,25666,88
422897,45707,71
195467,35523,100
230011,34472,54
208754,13576,9
442084,23593,18
285936,13683,80
45141,26125,59
209463,47429,56
358040,37398,7
298552,11945,86
187013,31652,46
11024,23382,47
449353,13258,9
191040,6209,31
83493,11038,70
412193,18134,59
77706,19514,90
6378,21468,67
279283,34701,18
80542,24287,53
95126,10291,2
407687,8931,4
171303,29193,42
46618,28031,10
381472,15940,16
463696,36380,68
34779,27927,21
235081,26728,16
280036,18996,27
372757,40250,12
135176,7990,39
34571,49774,85
490618,34490,6
384328,22772,30
439988,33745,14
286898,37948,74
151834,31793,43
215633,8302,27
409045,47559,58
144327,4388,8
42847,44084,69
461819,38914,25
261382,7268,2
418396,10589,50
274069,12127,79
371332,41326,66
27643,14872,16
380293,21444,46
460459,44887,31
136425,24970,57
179095,14428,5
55950,30781,30
84918,5649,76
257956,6703,12
120403,26621,99
6835,36454,36
168087,42918,46
343388,20613,68
343047,23575,30
379332,41054,38
102268,16455,94
92700,35656,89
405766,978,24
181836,4102,37
243925,26529,71
323567,27235,100
55249,4646,61
269342,4209,68
276743,7280,74
489760,11005,83
398994,32024,64
367670,24740,91
416567,23834,45
294281,3124,4
289302,10872,18
435640,24928,66
225641,9354,50
252068,10941,28
409898,40208,53
389300,26434,74
6394,48782,51
416343,40011,17
310731,6992,77
108583,5623,59
388467,26658,82
140720,4397,54
461673,13849,10
93495,16780,91
155582,27693,6
159214,29857,20
157909,22719,3
261826,16795,91
388441,16288,97
164120,43320,100
491511,33303,20
449564,31344,37
166722,5845,62
458041,48752,42
99984,18474,7
163632,19572,65
300112,6201,7
341442,4197,83
351471,44499,32
205160,5545,44
155720,24007,97
71699,41819,62
20114,48856,5
497374,35342,87
364731,35077,40
78036,20083,27
6566,7433,90
459714,47578,10
101463,33938,93
229456,44900,39
329641,11752,88
196608,26910,72
28873,42251,44
288220,7227,62
195737,25426,19
169285,17637,35
425727,45237,69
14474,17308,64
160191,33856,71
54935,6836,59
439089,34787,90
328233,35644,25
108594,15529,97
425897,38501,76
266855,45449,8
267738,19274,93
23341,4033,99
468771,23318,78
80220,36417,5
107204,464,37
287878,17247,5
429706,40332,21
288922,11365,72
424255,21240,78
297690,8097,80
77361,8576,86
443700,15698,39
498854,24514,96
239258,28743,35
288754,5305,79
4073,22350,39
415128,14044,51
269996,14048,32
222938,16125,44
188761,14482,89
180861,16773,80
297970,35600,86
138274,7790,65
270630,24679,31
436660,18494,82
83281,48345,70
468558,28190,8
343271,16923,58
456112,28824,26
5514,35414,3
144765,34972,2
73189,32238,80
272554,20596,66
101461,20523,24
198313,42319,26
107651,9071,80
372592,3020,71
491157,21362,62
357618,29886,92
233317,5090,71
427342,4016,39
429850,28539,57
490878,7869,89
443794,8345,7
284043,158,5
448524,2922,68
189067,1190,50
285691,4679,21
107368,44843,26
14675,19556,25
301585,19424,47
46069,16847,27
300430,48238,82
258124,9423,46
132807,23021,50
372540,15415,70
394134,37949,76
64529,26763,49
185861,48961,35
22508,12480,79
394718,13357,24
144611,33948,90
360094,30643,98
318392,28155,41
253834,324,4
170451,37332,11
221223,14564,24
188142,35830,73
376849,21703,38
404286,15312,9
482513,8840,33
262130,16124,1
337873,38940,34
474580,31857,37
55700,15872,50
359009,7743,56
65950,489,69
353631,43993,50
288687,1409,3
427005,20126,58
287877,40997,59
243053,47135,86
168870,16727,76
109073,13489,58
108356,22852,12
353758,46924,96
209941,4646,61
280832,46664,90
106076,9102,20
1069,15467,38
137677,49731,2
61953,38200,100
484080,25711,79
276817,37891,14
446866,19685,87
18413,3223,82
254156,28131,54
278559,30099,46
276662,11896,93
419276,18041,97
125350,35639,90
163745,21089,83
19000,26406,76
99367,13367,12
256176,29251,51
216213,5966,76
14110,19515,46
205357,9100,44
300213,10605,15
297375,34667,86
148763,3325,42
117818,18721,76
33814,40544,68
392629,16264,45
258837,24488,33
448066,28447,68
118422,29604,22
454934,39981,93
229382,6352,85
126249,42604,62
140471,39353,16
345746,49493,74
46525,25137,57
218999,26834,51
334489,25025,82
435467,28002,28
451843,32734,20
389968,39153,60
201431,18798,98
328681,26884,84
60780,14157,9
327297,46090,44
233080,4798,52
460143,20674,17
224146,25001,46
212777,31767,6
115238,22730,10
434086,30891,98
65132,16547,25
267613,14732,9
336007,15883,86
13771,13651,97
337263,3770,92
201626,3651,44
363553,25521,55
156035,35558,3
333811,30871,83
399443,29058,90
87875,13401,79
273037,17065,41
316870,15770,35
401755,15907,89
392857,36950,77
141274,35143,70
76318,40691,2
459962,1867,22
215829,22331,96
10039,39611,83
44329,22296,29
401106,38783,1
